H-5
1000.212	3046.450	3.046	44.488	25.200
1000.212	3070.325	3.070	45.418	25.190
1000.212	3094.200	3.094	46.338	25.180
1000.212	3008.250	3.008	47.361	25.170
1000.212	2798.150	2.798	48.340	25.150
1000.212	2597.600	2.597	49.354	25.140
1000.212	2459.125	2.459	50.338	25.160
1000.212	2377.950	2.377	51.368	25.170
1000.212	2368.400	2.368	52.360	25.180
1000.212	2306.325	2.306	53.343	25.170
1000.212	2191.725	2.191	54.366	25.170
1000.212	2163.075	2.163	55.346	25.170
1000.212	2182.175	2.182	56.345	25.160
1000.212	2201.275	2.201	57.345	25.160
1000.212	2196.500	2.196	58.342	25.160
1000.212	2148.750	2.148	59.776	25.170

order = 5 1 6 8 9 2 10x 4 7 3

H-9x
.000	.000	�	.509	25.110
9.626	1881.350	195.451	3.160	25.120
9.626	1905.225	197.931	5.237	25.120
9.626	1900.450	197.435	7.346	25.110
9.626	1924.325	199.916	9.470	25.100
9.626	1933.875	200.908	11.579	25.100
9.626	1948.200	202.396	13.657	25.110
9.626	1972.075	204.876	15.782	25.120
9.626	1976.850	205.372	17.874	25.120
9.626	1976.850	205.372	19.999	25.110
9.626	2010.275	208.845	22.092	25.120
9.626	1972.075	204.876	24.170	25.120
9.626	1952.975	202.892	26.263	25.110
9.626	1938.650	201.404	28.346	25.110
9.626	1919.550	199.419	30.449	25.090
1000.212	3691.075	3.690	32.476	25.090
1000.212	5701.350	5.700	33.383	25.090
1000.212	5849.375	5.848	34.290	25.080
1000.212	6116.775	6.115	35.193	25.090
1000.212	6283.900	6.283	36.099	25.100
1000.212	6465.350	6.464	36.996	25.120
1000.212	6174.075	6.173	37.893	25.130
1000.212	6193.175	6.192	38.795	25.140
1000.212	6274.350	6.273	39.704	25.150
1000.212	5032.850	5.032	40.613	25.150
1000.212	4268.850	4.268	41.520	25.160
1000.212	3901.175	3.900	42.428	25.160
1000.212	3824.775	3.824	43.332	25.170
1000.212	4197.225	4.196	44.233	25.170
1000.212	4669.950	4.669	45.148	25.180
1000.212	4689.050	4.688	46.047	25.200
1000.212	4106.500	4.106	46.940	25.190
1000.212	4311.825	4.311	47.841	25.220
1000.212	4555.350	4.554	48.753	25.220
1000.212	4163.800	4.163	49.659	25.220
1000.212	3581.250	3.580	50.568	25.220
1000.212	3323.400	3.323	51.462	25.220
1000.212	3108.525	3.108	52.362	25.220
1000.212	2812.475	2.812	53.266	25.200
1000.212	2798.150	2.798	54.160	25.200
1000.212	2802.925	2.802	55.058	25.200
1000.212	2783.825	2.783	55.950	25.200
1000.212	2764.725	2.764	56.853	25.190
1000.212	2750.400	2.750	57.756	25.190
1000.212	2731.300	2.731	58.647	25.190
1000.212	2602.375	2.602	60.112	25.210

H-6x
.000	66.850	∞	.545	25.170
9.626	530.025	55.064	3.175	25.170
9.626	701.925	72.922	5.252	25.150
9.626	682.825	70.938	7.361	25.150
9.626	673.275	69.946	9.438	25.170
